player_id,transfer_date,transfer_season,from_club_id,to_club_id,from_club_name,to_club_name,transfer_fee,market_value_in_eur,premium_discount_pct,player_name
433183,2023-07-01,23/24,9265,281,Man City U21,Man City,,"$7,000,000.00",-100.00%,Tommy Doyle
485585,2023-07-01,23/24,9250,631,Chelsea U21,Chelsea,,"$12,000,000.00",-100.00%,Ian Maatsen
490606,2023-07-01,23/24,9250,631,Chelsea U21,Chelsea,,"$250,000.00",-100.00%,Lucas Bergström
517894,2023-07-01,23/24,13,543,Atlético,Wolves,"$50,000,000.00","$25,000,000.00",100.00%,Matheus Cunha
534033,2023-07-01,23/24,1237,31,Brighton,Liverpool,"$42,000,000.00","$65,000,000.00",-35.38%,Alexis Mac Allister
566799,2023-07-01,23/24,9265,281,Man City U21,Man City,,"$2,500,000.00",-100.00%,James Trafford
583199,2023-07-01,23/24,9265,281,Man City U21,Man City,,"$12,000,000.00",-100.00%,James McAtee
614811,2023-07-01,23/24,9253,762,Newcastle U21,Newcastle,,"$250,000.00",-100.00%,Joe White
617755,2023-07-01,23/24,9715,289,PSV U21,Sunderland,"$2,000,000.00","$600,000.00",233.33%,Jenson Seelt
621193,2023-07-01,23/24,39341,1003,Leicester U21,Leicester,,"$250,000.00",-100.00%,Kasey McAteer
624258,2023-07-01,23/24,9252,31,Liverpool U21,Liverpool,,"$1,500,000.00",-100.00%,Conor Bradley
627248,2023-07-01,23/24,9261,29,Everton U21,Everton,,"$900,000.00",-100.00%,Lewis Dobbin
632349,2023-07-01,23/24,9252,31,Liverpool U21,Liverpool,,"$400,000.00",-100.00%,Jarell Quansah
649020,2023-07-01,23/24,347,543,FC Metz,Wolves,"$11,000,000.00","$5,000,000.00",120.00%,Boubacar Traoré
655006,2023-07-01,23/24,10330,631,Benfica B,Chelsea,$0.00,"$2,000,000.00",-100.00%,Diego Moreira
660145,2023-07-01,23/24,36100,5551,Western Sydney,Newcastle,$0.00,"$200,000.00",-100.00%,Daniel Wilmering
670848,2023-07-01,23/24,9267,379,West Ham U21,West Ham,,"$250,000.00",-100.00%,Divin Mubama
670858,2023-07-01,23/24,9250,631,Chelsea U21,Chelsea,,"$10,000,000.00",-100.00%,Lewis Hall
696346,2023-07-01,23/24,9262,931,Fulham U21,Fulham,,"$1,200,000.00",-100.00%,Jay Stansfield
708271,2023-07-01,23/24,29990,984,West Brom U21,West Brom,,"$150,000.00",-100.00%,Ethan Ingram
714458,2023-07-01,23/24,39341,1003,Leicester U21,Leicester,,"$100,000.00",-100.00%,Ben Nelson
741238,2023-07-01,23/24,9250,631,Chelsea U21,Chelsea,,"$1,000,000.00",-100.00%,Omari Hutchinson
776890,2023-07-01,23/24,1050,631,Villarreal,Chelsea,"$37,000,000.00","$30,000,000.00",23.33%,Nicolas Jackson
796297,2023-07-01,23/24,337,289,Birmingham,Sunderland,"$1,750,000.00","$5,000,000.00",-65.00%,Jobe Bellingham
840687,2023-07-01,23/24,10330,289,Benfica B,Sunderland,"$500,000.00","$600,000.00",-16.67%,Luís Semedo
957224,2023-07-01,23/24,6954,289,Central Coast,Sunderland,"$350,000.00","$250,000.00",40.00%,Nectarios Triantis
1012534,2023-07-01,23/24,173,762,Odense BK,Newcastle,"$8,000,000.00","$2,000,000.00",300.00%,Yankuba Minteh
1109358,2023-07-01,23/24,6954,5551,Central Coast,Newcastle,$0.00,"$25,000.00",-100.00%,Lachlan Bayliss
96341,2023-06-30,22/23,46,631,Inter,Chelsea,$0.00,"$40,000,000.00",-100.00%,Romelu Lukaku
108725,2023-06-30,22/23,703,762,Nott'm Forest,Newcastle,$0.00,"$8,000,000.00",-100.00%,Chris Wood
112988,2023-06-30,22/23,931,11,Fulham,Arsenal,$0.00,"$3,000,000.00",-100.00%,Cédric Soares
128899,2023-06-30,22/23,985,873,Man Utd,Crystal Palace,$0.00,"$1,500,000.00",-100.00%,Jack Butland
128901,2023-06-30,22/23,29,543,Everton,Wolves,$0.00,"$12,000,000.00",-100.00%,Conor Coady
149716,2023-06-30,22/23,11282,931,Alanyaspor,Fulham,$0.00,"$2,200,000.00",-100.00%,Ivan Cavaleiro
174094,2023-06-30,22/23,667,405,R. Strasbourg,Aston Villa,$0.00,"$6,000,000.00",-100.00%,Morgan Sanson
181380,2023-06-30,22/23,114,379,Besiktas,West Ham,$0.00,"$6,000,000.00",-100.00%,Arthur Masuaku
182618,2023-06-30,22/23,5,631,AC Milan,Chelsea,$0.00,"$2,500,000.00",-100.00%,Tiemoué Bakayoko
182712,2023-06-30,22/23,27,281,Bayern Munich,Man City,$0.00,"$50,000,000.00",-100.00%,João Cancelo
182894,2023-06-30,22/23,449,29,Trabzonspor,Everton,$0.00,"$4,800,000.00",-100.00%,Jean-Philippe Gbamin
183321,2023-06-30,22/23,61,931,Servette FC,Fulham,$0.00,"$3,500,000.00",-100.00%,Kevin Mbabu
195488,2023-06-30,22/23,12321,931,Girona,Fulham,$0.00,"$3,000,000.00",-100.00%,Paulo Gazzaniga
205657,2023-06-30,22/23,11282,11,Alanyaspor,Arsenal,$0.00,"$1,500,000.00",-100.00%,Rúnar Alex Rúnarsson
206225,2023-06-30,22/23,1123,762,Norwich,Newcastle,$0.00,"$3,500,000.00",-100.00%,Isaac Hayden
207929,2023-06-30,22/23,114,29,Besiktas,Everton,$0.00,"$8,000,000.00",-100.00%,Dele Alli
210178,2023-06-30,22/23,2919,11,Monza,Arsenal,$0.00,"$5,000,000.00",-100.00%,Pablo Marí
221025,2023-06-30,22/23,1082,29,Lille,Everton,$0.00,"$16,000,000.00",-100.00%,André Gomes
225122,2023-06-30,22/23,294,543,Benfica,Wolves,$0.00,"$23,000,000.00",-100.00%,Gonçalo Guedes
246968,2023-06-30,22/23,150,1003,Real Betis,Leicester,$0.00,"$6,000,000.00",-100.00%,Ayoze Pérez
255755,2023-06-30,22/23,368,985,Sevilla FC,Man Utd,$0.00,"$7,500,000.00",-100.00%,Alex Telles
262489,2023-06-30,22/23,504,543,Grasshoppers,Wolves,$0.00,"$2,800,000.00",-100.00%,Hayao Kawabe
286384,2023-06-30,22/23,244,985,Marseille,Man Utd,$0.00,"$5,000,000.00",-100.00%,Eric Bailly
293200,2023-06-30,22/23,416,379,Torino,West Ham,$0.00,"$17,000,000.00",-100.00%,Nikola Vlašić
329813,2023-06-30,22/23,133,29,SC Cambuur,Everton,$0.00,"$600,000.00",-100.00%,João Virgínia
343052,2023-06-30,22/23,417,11,Nice,Arsenal,$0.00,"$18,000,000.00",-100.00%,Nicolas Pépé
344596,2023-06-30,22/23,162,631,Monaco,Chelsea,$0.00,"$6,000,000.00",-100.00%,Malang Sarr
345437,2023-06-30,22/23,1095,180,Troyes,Southampton,$0.00,"$900,000.00",-100.00%,Mateusz Lis
364135,2023-06-30,22/23,506,29,Juventus,Everton,$0.00,"$18,000,000.00",-100.00%,Moise Kean
378293,2023-06-30,22/23,12321,281,Girona,Man City,$0.00,"$5,000,000.00",-100.00%,Yangel Herrera
380913,2023-06-30,22/23,924,512,Istanbulspor,Stoke City,$0.00,"$325,000.00",-100.00%,Demeaco Duhaney
392768,2023-06-30,22/23,15,631,Leverkusen,Chelsea,$0.00,"$15,000,000.00",-100.00%,Callum Hudson-Odoi
392771,2023-06-30,22/23,3522,631,Spezia Calcio,Chelsea,$0.00,"$9,000,000.00",-100.00%,Ethan Ampadu
409106,2023-06-30,22/23,605,512,Aris Saloniki,Stoke City,$0.00,"$1,500,000.00",-100.00%,Peter Etebo
415646,2023-06-30,22/23,2423,543,Santa Clara,Wolves,$0.00,"$1,300,000.00",-100.00%,Bruno Jordão
439351,2023-06-30,22/23,504,543,Grasshoppers,Wolves,$0.00,"$2,700,000.00",-100.00%,Bendegúz Bolla
439629,2023-06-30,22/23,3938,281,CA Talleres,Man City,$0.00,"$3,000,000.00",-100.00%,Nahuel Bustos
503769,2023-06-30,22/23,122,11,Sturm Graz,Arsenal,$0.00,"$2,000,000.00",-100.00%,Arthur Okonkwo
503770,2023-06-30,22/23,1421,11,Stade Reims,Arsenal,$0.00,"$30,000,000.00",-100.00%,Folarin Balogun
505653,2023-06-30,22/23,383,543,PSV,Wolves,$0.00,"$13,000,000.00",-100.00%,Fábio Silva
535955,2023-06-30,22/23,244,11,Marseille,Arsenal,$0.00,"$18,000,000.00",-100.00%,Nuno Tavares
541231,2023-06-30,22/23,33,31,FC Schalke 04,Liverpool,$0.00,"$5,000,000.00",-100.00%,Sepp van den Berg
550829,2023-06-30,22/23,197,985,Sparta Prague,Man Utd,$0.00,"$1,800,000.00",-100.00%,Matej Kovar
555820,2023-06-30,22/23,189,641,Boca Juniors,Middlesbrough,$0.00,"$4,000,000.00",-100.00%,Martín Payero
591193,2023-06-30,22/23,618,29,Saint-Étienne,Everton,$0.00,"$5,000,000.00",-100.00%,Niels Nkounkou
620322,2023-06-30,22/23,1041,631,Lyon,Chelsea,$0.00,"$25,000,000.00",-100.00%,Malo Gusto
649452,2023-06-30,22/23,244,281,Marseille,Man City,$0.00,"$7,000,000.00",-100.00%,Issa Kaboré
661053,2023-06-30,22/23,383,29,PSV,Everton,$0.00,"$10,000,000.00",-100.00%,Jarrad Branthwaite
678194,2023-06-30,22/23,903,641,Hibernian FC,Middlesbrough,$0.00,"$1,000,000.00",-100.00%,Matthew Hoppe
743600,2023-06-30,22/23,978,631,Vasco da Gama,Chelsea,$0.00,"$15,000,000.00",-100.00%,Andrey Santos
795253,2023-06-30,22/23,8445,5551,Wellington,Newcastle,$0.00,"$250,000.00",-100.00%,Lucas Mauragis
99397,2023-05-31,22/23,3008,762,Hull City,Newcastle,$0.00,"$1,200,000.00",-100.00%,Karl Darlow
148262,2023-05-31,22/23,1032,762,Reading,Newcastle,$0.00,"$2,500,000.00",-100.00%,Jeff Hendrick
163744,2023-05-31,22/23,989,180,Bournemouth,Southampton,$0.00,"$5,000,000.00",-100.00%,Jack Stephens
196722,2023-05-31,22/23,2578,873,St. Johnstone,Crystal Palace,$0.00,"$350,000.00",-100.00%,Remi Matthews
221624,2023-05-31,22/23,641,281,Middlesbrough,Man City,$0.00,"$4,500,000.00",-100.00%,Zack Steffen
224884,2023-05-31,22/23,1032,631,Reading,Chelsea,$0.00,"$1,800,000.00",-100.00%,Abdul Rahman Baba
233124,2023-05-31,22/23,1010,405,Watford,Aston Villa,$0.00,"$2,800,000.00",-100.00%,Kortney Hause
258919,2023-05-31,22/23,703,985,Nott'm Forest,Man Utd,$0.00,"$22,000,000.00",-100.00%,Dean Henderson
285845,2023-05-31,22/23,180,11,Southampton,Arsenal,$0.00,"$8,000,000.00",-100.00%,Ainsley Maitland-Niles
324882,2023-05-31,22/23,1031,405,Luton,Aston Villa,$0.00,"$4,000,000.00",-100.00%,Marvelous Nakamba
336367,2023-05-31,22/23,1032,641,Reading,Middlesbrough,$0.00,"$1,000,000.00",-100.00%,Joe Lumley
340322,2023-05-31,22/23,1132,180,Burnley,Southampton,$0.00,"$12,000,000.00",-100.00%,Nathan Tella
341501,2023-05-31,22/23,1010,1003,Watford,Leicester,$0.00,"$5,000,000.00",-100.00%,Hamza Choudhury
342046,2023-05-31,22/23,512,985,Stoke City,Man Utd,$0.00,"$6,000,000.00",-100.00%,Axel Tuanzebe
346482,2023-05-31,22/23,355,180,Bolton,Southampton,$0.00,"$900,000.00",-100.00%,Dan Nlundulu
381967,2023-05-31,22/23,873,11,Crystal Palace,Arsenal,$0.00,"$15,000,000.00",-100.00%,Albert Sambi Lokonga
389253,2023-05-31,22/23,337,11,Birmingham,Arsenal,$0.00,"$9,000,000.00",-100.00%,Auston Trusty
412660,2023-05-31,22/23,1010,405,Watford,Aston Villa,$0.00,"$3,000,000.00",-100.00%,Keinan Davis
419025,2023-05-31,22/23,1194,379,Rotherham,West Ham,$0.00,"$1,500,000.00",-100.00%,Conor Coventry
420808,2023-05-31,22/23,677,1003,Ipswich,Leicester,$0.00,"$800,000.00",-100.00%,George Hirst
437573,2023-05-31,22/23,2454,164,Doncaster,Blackburn,$0.00,"$125,000.00",-100.00%,James Brown
444211,2023-05-31,22/23,512,180,Stoke City,Southampton,$0.00,"$2,200,000.00",-100.00%,Will Smallbone
484389,2023-05-31,22/23,1072,762,Peterborough,Newcastle,$0.00,"$200,000.00",-100.00%,Kell Watts
485583,2023-05-31,22/23,512,543,Stoke City,Wolves,$0.00,"$4,000,000.00",-100.00%,Ki-Jana Hoever
486604,2023-05-31,22/23,1098,31,Stockport,Liverpool,$0.00,"$150,000.00",-100.00%,Vitezslav Jaros
503977,2023-05-31,22/23,1132,281,Burnley,Man City,$0.00,"$15,000,000.00",-100.00%,Taylor Harwood-Bellis
504581,2023-05-31,22/23,641,543,Middlesbrough,Wolves,$0.00,"$7,000,000.00",-100.00%,Ryan Giles
505652,2023-05-31,22/23,349,281,Barnsley,Man City,$0.00,"$600,000.00",-100.00%,Slobodan Tedic
512354,2023-05-31,22/23,3008,873,Hull City,Crystal Palace,$0.00,"$3,000,000.00",-100.00%,Malcolm Ebiowei
532541,2023-05-31,22/23,2288,543,Swansea,Wolves,$0.00,"$1,000,000.00",-100.00%,Luke Cundle
533662,2023-05-31,22/23,641,405,Middlesbrough,Aston Villa,$0.00,"$10,000,000.00",-100.00%,Cameron Archer
536835,2023-05-31,22/23,289,985,Sunderland,Man Utd,$0.00,"$13,000,000.00",-100.00%,Amad Diallo
576121,2023-05-31,22/23,990,281,Coventry,Man City,$0.00,"$1,000,000.00",-100.00%,Josh Wilson-Esbrand
586834,2023-05-31,22/23,358,873,Charlton,Crystal Palace,$0.00,"$1,000,000.00",-100.00%,Jesurun Rak-Sakyi
586986,2023-05-31,22/23,1198,873,Lincoln City,Crystal Palace,$0.00,"$1,200,000.00",-100.00%,Luke Plange
607224,2023-05-31,22/23,337,985,Birmingham,Man Utd,$0.00,"$8,000,000.00",-100.00%,Hannibal
614258,2023-05-31,22/23,1237,631,Brighton,Chelsea,$0.00,"$16,000,000.00",-100.00%,Levi Colwill
614603,2023-05-31,22/23,2805,543,Wycombe,Wolves,$0.00,"$1,000,000.00",-100.00%,Chem Campbell
622380,2023-05-31,22/23,1032,631,Reading,Chelsea,$0.00,"$6,000,000.00",-100.00%,Cesare Casadei
665390,2023-05-31,22/23,603,405,Cardiff,Aston Villa,$0.00,"$2,500,000.00",-100.00%,Jaden Philogene
668268,2023-05-31,22/23,1123,11,Norwich,Arsenal,$0.00,"$12,000,000.00",-100.00%,Marquinhos
669366,2023-05-31,22/23,466,29,Preston,Everton,$0.00,"$3,500,000.00",-100.00%,Tom Cannon
696589,2023-05-31,22/23,1039,405,QPR,Aston Villa,$0.00,"$4,000,000.00",-100.00%,Tim Iroegbunam
699018,2023-05-31,22/23,2963,984,Burton Albion,West Brom,$0.00,"$250,000.00",-100.00%,Zac Ashworth
735571,2023-05-31,22/23,641,931,Middlesbrough,Fulham,$0.00,"$5,000,000.00",-100.00%,Rodrigo Muniz
811778,2023-05-31,22/23,466,985,Preston,Man Utd,$0.00,"$6,000,000.00",-100.00%,Álvaro Carreras
638571,2023-03-17,22/23,504,543,Grasshoppers,Wolves,$0.00,"$850,000.00",-100.00%,Sang-bin Jeong
652486,2023-02-08,22/23,6954,5551,Central Coast,Newcastle,$0.00,"$350,000.00",-100.00%,Thomas Aquilina
716810,2023-02-08,22/23,1241,5551,Livingston FC,Newcastle,$0.00,"$300,000.00",-100.00%,Phillip Cancar
102017,2023-01-31,22/23,631,11,Chelsea,Arsenal,"$11,300,000.00","$35,000,000.00",-67.71%,Jorginho
106987,2023-01-31,22/23,27,985,Bayern Munich,Man Utd,$0.00,"$20,000,000.00",-100.00%,Marcel Sabitzer
112988,2023-01-31,22/23,11,931,Arsenal,Fulham,$0.00,"$4,000,000.00",-100.00%,Cédric Soares
131996,2023-01-31,22/23,6890,405,Basaksehir,Aston Villa,$0.00,"$14,000,000.00",-100.00%,Bertrand Traoré
245056,2023-01-31,22/23,416,931,Torino,Fulham,"$9,800,000.00","$13,000,000.00",-24.62%,Saša Lukić
272855,2023-01-31,22/23,1184,180,Genk,Southampton,"$18,000,000.00","$15,000,000.00",20.00%,Paul Onuachu
298091,2023-01-31,22/23,512,1003,Stoke City,Leicester,"$17,000,000.00","$6,000,000.00",183.33%,Harry Souttar
342046,2023-01-31,22/23,985,512,Man Utd,Stoke City,$0.00,"$6,000,000.00",-100.00%,Axel Tuanzebe
381967,2023-01-31,22/23,11,873,Arsenal,Crystal Palace,$0.00,"$15,000,000.00",-100.00%,Albert Sambi Lokonga
538971,2023-01-31,22/23,79,873,Stuttgart,Crystal Palace,"$12,000,000.00","$5,500,000.00",118.18%,Naouirou Ahamada
646658,2023-01-31,22/23,12124,641,Aston Villa U21,Middlesbrough,$0.00,"$3,000,000.00",-100.00%,Aaron Ramsey
648195,2023-01-31,22/23,294,631,Benfica,Chelsea,"$121,000,000.00","$55,000,000.00",120.00%,Enzo Fernández
746695,2023-01-31,22/23,273,180,Stade Rennais,Southampton,"$25,000,000.00","$18,000,000.00",38.89%,Kamaldeen Sulemana
735570,2023-01-30,22/23,614,543,Flamengo,Wolves,"$18,700,000.00","$15,000,000.00",24.67%,João Gomes
256773,2023-01-29,22/23,1194,641,Rotherham,Middlesbrough,"$1,030,000.00","$2,000,000.00",-48.50%,Dan Barlaser
371256,2023-01-29,22/23,1041,1003,Lyon,Leicester,$0.00,"$25,000,000.00",-100.00%,Tetê
503733,2023-01-29,22/23,29,762,Everton,Newcastle,"$45,600,000.00","$40,000,000.00",14.00%,Anthony Gordon
586986,2023-01-29,22/23,54189,873,RWDM,Crystal Palace,$0.00,"$600,000.00",-100.00%,Luke Plange
620322,2023-01-29,22/23,1041,631,Lyon,Chelsea,"$30,000,000.00","$15,000,000.00",100.00%,Malo Gusto
485583,2023-01-27,22/23,543,512,Wolves,Stoke City,$0.00,"$4,000,000.00",-100.00%,Ki-Jana Hoever
229695,2023-01-26,22/23,2969,512,Dijon,Stoke City,$0.00,"$3,000,000.00",-100.00%,Bersant Celina
324223,2023-01-26,22/23,1031,180,Luton,Southampton,"$850,000.00","$3,000,000.00",-71.67%,James Bree
136401,2023-01-25,22/23,698,543,Bristol City,Wolves,"$57,000.00","$1,800,000.00",-96.83%,Daniel Bentley
475416,2023-01-25,22/23,1110,164,Huddersfield,Blackburn,$0.00,"$5,000,000.00",-100.00%,Sorba Thomas
485583,2023-01-25,22/23,383,543,PSV,Wolves,$0.00,"$4,000,000.00",-100.00%,Ki-Jana Hoever
505653,2023-01-24,22/23,58,543,RSC Anderlecht,Wolves,$0.00,"$13,000,000.00",-100.00%,Fábio Silva
576099,2023-01-24,22/23,9267,379,West Ham U21,West Ham,,"$100,000.00",-100.00%,Joseph Anang
243028,2023-01-23,22/23,405,180,Aston Villa,Southampton,$0.00,"$18,000,000.00",-100.00%,Jan Bednarek
425918,2023-01-23,22/23,3522,11,Spezia Calcio,Arsenal,"$19,500,000.00","$8,000,000.00",143.75%,Jakub Kiwior
503679,2023-01-23,22/23,1181,31,Blackpool,Liverpool,$0.00,"$3,000,000.00",-100.00%,Rhys Williams
649317,2023-01-23,22/23,432,405,Chicago,Aston Villa,"$29,500,000.00","$6,000,000.00",391.67%,Jhon Durán
668547,2023-01-23,22/23,1029,281,Vélez Sarsfield,Man City,"$11,000,000.00","$8,500,000.00",29.41%,Máximo Perrone
121477,2023-01-22,22/23,379,543,West Ham,Wolves,"$3,750,000.00","$2,500,000.00",50.00%,Craig Dawson
134294,2023-01-20,22/23,405,379,Aston Villa,West Ham,"$12,000,000.00","$16,000,000.00",-25.00%,Danny Ings
144028,2023-01-20,22/23,1237,11,Brighton,Arsenal,"$24,000,000.00","$30,000,000.00",-20.00%,Leandro Trossard
503987,2023-01-20,22/23,383,631,PSV,Chelsea,"$35,000,000.00","$15,000,000.00",133.33%,Noni Madueke
564529,2023-01-20,22/23,190,1003,Copenhagen,Leicester,"$14,000,000.00","$4,000,000.00",250.00%,Victor Kristiansen
640026,2023-01-19,22/23,9251,355,Man Utd U21,Bolton,$0.00,"$4,000,000.00",-100.00%,Shola Shoretire
74230,2023-01-17,22/23,583,543,PSG,Wolves,"$5,000,000.00","$20,000,000.00",-75.00%,Pablo Sarabia
503769,2023-01-15,22/23,1042,11,Crewe Alexandra,Arsenal,$0.00,"$1,500,000.00",-100.00%,Arthur Okonkwo
537860,2023-01-15,22/23,660,631,Shakhtar D.,Chelsea,"$70,000,000.00","$40,000,000.00",75.00%,Mykhaylo Mudryk
170934,2023-01-13,22/23,417,543,Nice,Wolves,"$11,000,000.00","$7,000,000.00",57.14%,Mario Lemina
228645,2023-01-13,22/23,1132,985,Burnley,Man Utd,$0.00,"$14,000,000.00",-100.00%,Wout Weghorst
591193,2023-01-13,22/23,603,29,Cardiff,Everton,$0.00,"$2,500,000.00",-100.00%,Niels Nkounkou
193098,2023-01-11,22/23,150,405,Real Betis,Aston Villa,"$13,500,000.00","$20,000,000.00",-32.50%,Álex Moreno
462250,2023-01-11,22/23,13,631,Atlético,Chelsea,$0.00,"$50,000,000.00",-100.00%,João Félix
748319,2023-01-11,22/23,1444,180,Racing Club,Southampton,"$13,650,000.00","$8,500,000.00",60.59%,Carlos Alcaraz
528888,2023-01-10,22/23,24575,931,HNK Gorica,Fulham,$0.00,"$500,000.00",-100.00%,Tyrese Francois
346482,2023-01-09,22/23,180,355,Southampton,Bolton,$0.00,"$1,200,000.00",-100.00%,Dan Nlundulu
437573,2023-01-09,22/23,1098,164,Stockport,Blackburn,$0.00,"$100,000.00",-100.00%,James Brown
344009,2023-01-08,22/23,1071,29,Wigan,Everton,$0.00,"$500,000.00",-100.00%,Nathan Broadhead
346482,2023-01-08,22/23,3371,180,Cheltenham,Southampton,$0.00,"$1,200,000.00",-100.00%,Dan Nlundulu
420808,2023-01-07,22/23,164,1003,Blackburn,Leicester,$0.00,"$800,000.00",-100.00%,George Hirst
119150,2023-01-06,22/23,419,180,Dinamo Zagreb,Southampton,"$5,750,000.00","$10,000,000.00",-42.50%,Mislav Orsic
128899,2023-01-06,22/23,873,985,Crystal Palace,Man Utd,$0.00,"$1,500,000.00",-100.00%,Jack Butland
533662,2023-01-06,22/23,405,641,Aston Villa,Middlesbrough,$0.00,"$8,000,000.00",-100.00%,Cameron Archer
463603,2023-01-05,22/23,162,631,Monaco,Chelsea,"$38,000,000.00","$40,000,000.00",-5.00%,Benoît Badiashile
444641,2023-01-02,22/23,12335,543,Solihull Moors,Wolves,$0.00,"$200,000.00",-100.00%,Louie Moulden
484838,2023-01-02,22/23,2963,405,Burton Albion,Aston Villa,$0.00,"$200,000.00",-100.00%,Viljami Sinisalo
74960,2023-01-01,22/23,985,762,Man Utd,Newcastle,$0.00,"$4,000,000.00",-100.00%,Martin Dúbravka
434675,2023-01-01,22/23,383,31,PSV,Liverpool,"$42,000,000.00","$60,000,000.00",-30.00%,Cody Gakpo
484387,2023-01-01,22/23,1060,762,Colchester Utd.,Newcastle,$0.00,"$1,800,000.00",-100.00%,Matty Longstaff
517894,2023-01-01,22/23,13,543,Atlético,Wolves,$0.00,"$20,000,000.00",-100.00%,Matheus Cunha
576121,2023-01-01,22/23,9265,281,Man City U21,Man City,,"$1,000,000.00",-100.00%,Josh Wilson-Esbrand
686845,2023-01-01,22/23,9251,985,Man Utd U21,Man Utd,,"$800,000.00",-100.00%,Zidane Iqbal
743600,2023-01-01,22/23,978,631,Vasco da Gama,Chelsea,"$12,500,000.00","$10,000,000.00",25.00%,Andrey Santos
787232,2023-01-01,22/23,687,631,Molde FK,Chelsea,"$12,000,000.00","$7,000,000.00",71.43%,David Datro Fofana
820374,2023-01-01,22/23,9251,985,Man Utd U21,Man Utd,,"$300,000.00",-100.00%,Kobbie Mainoo
439629,2022-12-31,22/23,585,281,São Paulo,Man City,$0.00,"$3,000,000.00",-100.00%,Nahuel Bustos
606872,2022-12-31,22/23,69261,543,Miami,Wolves,$0.00,"$3,000,000.00",-100.00%,Leonardo Campana
656316,2022-12-31,22/23,432,631,Chicago,Chelsea,$0.00,"$8,000,000.00",-100.00%,Gabriel Slonina
85864,2022-09-12,22/23,515,762,Without Club,Newcastle,,"$1,500,000.00",-100.00%,Loris Karius
181687,2022-09-08,22/23,515,641,Without Club,Middlesbrough,,"$1,600,000.00",-100.00%,Massimo Luongo
52769,2022-09-01,22/23,199,931,Corinthians,Fulham,$0.00,"$4,000,000.00",-100.00%,Willian
58864,2022-09-01,22/23,131,631,Barcelona,Chelsea,"$12,000,000.00","$15,000,000.00",-20.00%,Pierre-Emerick Aubameyang
74960,2022-09-01,22/23,762,985,Newcastle,Man Utd,$0.00,"$4,000,000.00",-100.00%,Martin Dúbravka
126665,2022-09-01,22/23,583,29,PSG,Everton,"$4,000,000.00","$12,000,000.00",-66.67%,Idrissa Gueye
126710,2022-09-01,22/23,583,931,PSG,Fulham,$0.00,"$5,000,000.00",-100.00%,Layvin Kurzawa
168157,2022-09-01,22/23,543,405,Wolves,Aston Villa,"$15,000,000.00","$28,000,000.00",-46.43%,Leander Dendoncker
238266,2022-09-01,22/23,244,180,Marseille,Southampton,"$8,000,000.00","$16,000,000.00",-50.00%,Duje Caleta-Car
243028,2022-09-01,22/23,180,405,Southampton,Aston Villa,$0.00,"$22,000,000.00",-100.00%,Jan Bednarek
284730,2022-09-01,22/23,16,281,Dortmund,Man City,"$20,000,000.00","$30,000,000.00",-33.33%,Manuel Akanji
285845,2022-09-01,22/23,11,180,Arsenal,Southampton,$0.00,"$10,000,000.00",-100.00%,Ainsley Maitland-Niles
292808,2022-09-01,22/23,1421,1003,Stade Reims,Leicester,"$17,000,000.00","$10,000,000.00",70.00%,Wout Faes
319301,2022-09-01,22/23,399,931,Leeds,Fulham,$0.00,"$18,000,000.00",-100.00%,Daniel James
334526,2022-09-01,22/23,506,631,Juventus,Chelsea,$0.00,"$27,000,000.00",-100.00%,Denis Zakaria
346315,2022-09-01,22/23,9250,512,Chelsea U21,Stoke City,$0.00,"$1,000,000.00",-100.00%,Dujon Sterling
362842,2022-09-01,22/23,506,31,Juventus,Liverpool,$0.00,"$18,000,000.00",-100.00%,Arthur Melo
505219,2022-09-01,22/23,985,29,Man Utd,Everton,"$10,400,000.00","$7,000,000.00",48.57%,James Garner
525287,2022-09-01,22/23,294,931,Benfica,Fulham,"$5,000,000.00","$8,000,000.00",-37.50%,Carlos Vinícius
649020,2022-09-01,22/23,347,543,FC Metz,Wolves,$0.00,"$1,800,000.00",-100.00%,Boubacar Traoré
